"('1004/',)",22.17492138426518,0.8517560695228255
"('1004/',)",19.254059018610413,0.8475109486212311
"('1004/',)",17.760916404051084,0.8593232940668581
"('1004/',)",16.606853502281314,0.8729502828302093
"('1004/',)",16.33302510530314,0.8831586462974904
"('1004/',)",17.488949988041718,0.9055001650187084
"('1004/',)",21.854317994413293,0.9399221075689463
"('101/',)",32.206874978080585,0.9706533601683569
"('101/',)",29.304047559069968,0.9444190255170846
"('101/',)",28.16044946743129,0.9283010999821657
"('101/',)",28.61059681793071,0.934239508337089
"('101/',)",29.73666373013301,0.9480791562421698
"('101/',)",31.01816843511927,0.9598795115648507
"('101/',)",32.37927001964768,0.969952330702641
"('1028/',)",35.88289644619212,0.9640599000052024
"('1028/',)",34.96608972058142,0.9580227990224677
"('1028/',)",32.219906212943414,0.9295155899193313
"('1028/',)",31.786440144992984,0.9254728136505916
"('1028/',)",32.62094023309256,0.9358375452393597
"('1028/',)",33.87556185726132,0.9486249061900931
"('1028/',)",32.29221378873056,0.927161661348729
"('1030/',)",36.48529657528086,0.9699219040413473
"('1030/',)",36.04921321963002,0.967903463006678
"('1030/',)",35.971155337181806,0.968435798270907
"('1030/',)",35.17832364605479,0.9634402439921349
"('1030/',)",35.477864475563635,0.9651902132029915
"('1030/',)",37.36662298341283,0.9740823130232141
"('1030/',)",37.54700281042041,0.9738506765799045
"('1038/',)",33.129110034717634,0.9447124835575547
"('1038/',)",34.809296402487504,0.9570325301783478
"('1038/',)",34.33302902557999,0.9540956914428718
"('1038/',)",34.20926811968804,0.9539123875855003
"('1038/',)",33.51887396726257,0.946770794637857
"('1038/',)",33.08943573348052,0.94112254360076
"('1038/',)",33.17039720630375,0.9413909594245485
"('1044/',)",37.45406540513581,0.970915642032787
"('1044/',)",37.69893627044909,0.9723335396300588
"('1044/',)",38.267146923156396,0.9740849937522496
"('1044/',)",38.07556841990841,0.9725749062321685
"('1044/',)",37.59217187308485,0.9712472481945279
"('1044/',)",37.44685049122299,0.9714845984222621
"('1044/',)",37.753580233419314,0.9704289322742995
"('1049/',)",26.996032539221222,0.8365905078543351
"('1049/',)",26.41698987221053,0.8176972751475032
"('1049/',)",26.272235153705203,0.8218984981689957
"('1049/',)",27.072254566594708,0.8397996220961905
"('1049/',)",27.952503090998732,0.8460414575297616
"('1049/',)",28.694587815832442,0.8530175304024393
"('1049/',)",29.4585471718869,0.8790422361151227
"('1055/',)",31.23991900343625,0.9071487072410552
"('1055/',)",32.17951899096454,0.9271955021806796
"('1055/',)",33.343881750730915,0.9389767607784564
"('1055/',)",32.506739095247575,0.9264894570158263
"('1055/',)",32.241194226489455,0.925199781268487
"('1055/',)",34.56412795827931,0.9498897023858939
"('1055/',)",35.448865759653614,0.9616331899334309
"('1063/',)",33.079823827380146,0.9455285043592041
"('1063/',)",30.944156829049263,0.9237672730483509
"('1063/',)",28.865712503514203,0.8926308778384359
"('1063/',)",28.9636977159136,0.8932997024399292
"('1063/',)",29.48078889733722,0.900440351917035
"('1063/',)",30.928670907117215,0.9249796140746311
"('1063/',)",33.608523293884794,0.9550490910688537
